launch_success,launch_failure_reason,launch_max_q_pa,launch_max_g,launch_t_insertion_s,launch_parking_perigee_km,launch_parking_apogee_km,tli_dv_ms,full_success,mission_failure,trial,trial_time_s,closest_approach_km,periapsis_alt_km,mcc_dv_ms,mcc_n_burns,tlmcc_n_exec,tlmcc_ca_miss_km,loi_dv_ms,loi_burn_time_s,loi_tilt_deg,loi2_circ_dv_ms,loi2_burn_time_s,loi2_tilt_deg,loi_flown,lunar_orbit_periselene_km,lunar_orbit_aposelene_km,doi_dv_ms,doi_burn_time_s,descent_success,descent_reason,fuel_margin_s,prop_remaining_kg,touchdown_v_radial_ms,touchdown_v_horiz_ms,land_lat_deg,land_lon_deg,land_downrange_err_m,agc_1202_alarm,agc_1202_recovered,lr_dropout,hard_landing,lowlevel_light_early_s,surf_feedwater_margin_lb,surf_o2_margin_lb,surf_eva_aborted,lm_stay_o2_margin_lb,lm_stay_water_margin_lb,lm_stay_batt_margin_ah,ascent_success,ascent_alt_km,aps_prop_remaining_kg,rendezvous_coelliptic_dv_ms,rendezvous_dv_required_ms,rendezvous_dv_available_ms,rendezvous_plane_angle_deg,csm_mass_at_tei_kg,tei_alignment_cos,lunar_orbit_handedness,tei_source,tei_ei_err_min,tei_dv_ms,tei_burn_time_s,tei_ignition_t_s,fpa_at_entry_deg,entry_speed_ms,reached_entry,mcc_total_dv_ms,temcc_n_exec,ei_lat,ei_lon,ei_t_s,recovery_zone_lat,recovery_zone_lon,recovery_zone_displacement_km,entry_success,max_g,max_q_pa,parachute_mains_lost,splash_velocity_ms,chute_descent_s,chute_wind_drift_km,cm_flotation,cm_uprighting_s,recovery_duration_s,splash_lat,splash_lon,splash_miss_km,sm_failure_get_h,cm_uprighting_failed,spe_significant
True,,35356.59989845208,3.9702566969667936,697.719332535723,185.00000000000463,185.00000000000463,3142.444618316405,True,,10,522.4672291278839,7147.524690642998,120.96276104410296,0.9567897809526268,3.0,1.0,23.80955775127469,879.4549914060801,359.18686971291737,5.7095045318606905,42.77086816309942,14.985724522037607,12.0,True,100.73627218490304,121.61944626654918,23.78104248189606,31.202002531069684,True,touchdown,73.88464518589034,292.33126638002807,-2.371111411609508,0.0863294399503628,0.4663985534678444,28.57800639309524,2905.9676905468014,False,True,False,False,24.78772121539128,4.281,0.668,False,31.0,70.5,544.7,True,24.63131446341029,510.0919393113427,31.45660157246448,44.55647305955161,701.236286426913,0.1057058804077508,16710.205619593806,0.9999932750320892,-1.0,refine,-1.070633974230926,999.7351890612208,152.61760471112078,487662.0,-6.395224882490371,11032.136561769805,True,0.7790809035854591,1.0,-7.157692769294308,175.8628207226831,702331.9511950383,13.593469175451764,-170.0278281304067,83.67507055831365,True,6.401278455805615,22983.62178249728,0.0,9.8,387.4,2.955,stable_1,0.0,3780.0,13.586519913746493,-170.04581984832896,2.094824349872212,,,
True,,35523.508376595506,3.980742574461373,692.5702624543727,184.9999999690633,184.9999999690633,3141.93253455743,True,,11,552.8687298297882,7916.419915876464,116.14741393326898,6.713685469331965,3.0,1.0,7.028631515519797,878.3490957703264,356.4586400573743,6.184642887200994,42.76444616042393,14.902807383738464,12.0,True,100.74198967712957,121.61357707286044,23.78163448633305,31.2020731728406,True,touchdown,62.55747729243039,245.9690861157713,-2.371111411609508,0.0738562181942877,0.4098470118908602,26.35969347066213,2934.813094278471,False,True,False,False,27.83665001251908,4.206,0.662,False,31.0,70.5,544.7,True,25.882550444756863,514.7775872080365,31.42402831272216,42.04143603785108,706.5439774744427,0.0210683990853959,16709.879649820872,0.9999980155804103,-1.0,refine,-0.7334954996147037,999.4517438535916,151.87946162258092,487662.0,-6.441313352661165,11032.13809868354,True,0.5977490376768172,1.0,-7.236469560366234,175.81546901815628,702332.1086052761,13.521268004603346,-170.08601753412393,73.60430357461493,True,6.479804402697954,23161.84703097165,0.0,9.8,387.4,1.262,stable_1,0.0,3780.0,13.535995520063883,-170.06841778803835,2.513208566187102,,,
True,,35519.57647230774,4.011996535423632,696.1567139675975,185.0,185.0,3142.240058166206,False,surface_lm_electrical_failure,12,109.26610207557678,7378.07645270764,102.6681129866438,3.828993011583393,1.0,1.0,10.413537643173356,883.7523227283243,359.13912017126484,,45.0,15.677791396534635,,True,97.63780220270527,106.26668186274472,20.227531691049887,28.21872141439198,True,touchdown,23.33575039816733,89.81212482315885,-2.371111411609508,0.0341136717570708,-3.6536998654170825,-38.15152696719333,6575.704515314868,False,True,False,False,19.6587940588749,4.623,0.694,False,31.0,70.5,544.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,35274.450933376305,4.039964403893326,696.8983729289101,184.9999999999851,184.9999999999851,3142.6966712362537,True,,13,544.2030918598175,6716.750349667876,112.87972429518076,1.9164884588462203,3.0,1.0,1.294558593417759,876.8778763516508,357.1086386535123,6.816238078732773,42.792634873343374,14.954298232810409,12.0,True,100.71159813080727,121.66131547734652,23.763494993193223,31.18750411457237,True,touchdown,68.37025709137112,269.6882946257777,-2.371111411609508,0.0733152466170245,0.2849506361305443,26.022934222199822,1520.1834457188234,False,True,False,False,12.64561707718169,3.347,0.602,False,31.0,70.5,544.7,True,25.09479795372486,510.2562474954075,31.3389185277681,47.58048550589768,701.4225637012158,0.2128932634030902,16716.07880721331,0.9999225648034952,-1.0,refine,-5.108817151906745,1002.494559967118,152.57312453843534,487662.0,-6.583832810379439,11032.020146484048,True,5.073951313298888,1.0,-7.478305136142304,175.68704608370408,702324.4023858667,13.263902039399166,-170.19476266012032,47.67586305903245,True,7.404259593206523,26975.347966981222,0.0,9.8,387.4,3.376,stable_2,420.0,4200.0,13.297446839700044,-170.20140123251986,3.802825294833507,,,
True,,35393.127460906624,3.971777242193844,693.800163062845,184.9999999800744,184.9999999800744,3142.3541234958902,True,,14,606.0639002323151,7240.313308092055,111.78501450457516,1.5618229523676337,3.0,1.0,17.924137680326957,876.8833648420406,356.4950921341038,6.929820021606146,42.80278958376443,14.936567584132083,12.0,True,100.6981246320766,121.67873424287978,23.75176549166298,31.17746023056832,True,touchdown,91.449842419878,365.3891167917772,-2.371111411609508,0.0690461887332534,0.389345555414538,25.300903165345478,1742.915381944143,False,True,False,False,18.07822324590777,3.774,0.632,False,31.0,70.5,544.7,True,24.247556430961936,503.5177233649197,31.286441100376805,53.48457691439724,693.7737042564341,0.4158690033845522,16738.66263151373,0.9999375302581344,-1.0,refine_chain,,999.6273158858068,152.134463436839,487662.0,-6.5591539110243176,11032.156313129264,True,3.5333652664002924,1.0,-7.428201462840259,175.67958973438698,702342.2135758953,13.343832761873305,-170.24567210543876,47.65788342492582,True,6.92103174973844,24065.761806321687,0.0,9.8,387.4,1.266,stable_1,0.0,3780.0,13.346293884093624,-170.24289643888588,0.4067504346922829,,,
True,,35466.73444109784,4.03960539641757,698.7652673060693,184.99993084084707,185.0000691486178,3143.3233623386022,True,,15,795.8886079788208,6028.119765656579,112.36992771594646,9.250082209226573,3.0,2.0,7.119655711494462,876.3814196267845,357.5866812885848,6.877378319866784,42.80163477290488,15.000201569099993,12.0,True,100.70054055965342,121.67756970672332,23.76750769865722,31.190693649478806,True,touchdown,89.82747546584181,358.58110834795207,-2.371111411609508,0.0717963631608809,0.2349509127298238,25.78438118078809,2519.488635273661,True,True,False,False,20.84946319681756,4.413,0.677,False,31.0,70.5,544.7,True,23.265578709202583,506.08475864900856,31.32610483579924,56.91727778008224,696.689793399174,0.5312559785716261,16698.140631299317,0.9999400657945894,-1.0,refine_chain,,1000.6936690879928,152.83325806383917,487662.0,-6.428113251021442,11031.305399206156,True,7.864219997563163,2.0,-7.728001100506459,173.5693369455956,703089.1385756622,13.632429971350742,-173.27498110070843,297.0230635422949,True,6.286107153084502,22988.0304002954,0.0,9.8,387.4,2.801,stable_2,420.0,4200.0,13.642663414223463,-173.2852675626977,1.5925007743741575,,,
True,,35472.20274387119,3.973286541817608,691.2337904077386,184.9999999755174,184.9999999755174,3142.7472625149094,True,,16,544.5447251796722,6625.145480328347,130.34384290536985,2.831746092180187,3.0,1.0,34.728262416909566,882.0671835716581,358.36817581397054,4.878588346393905,42.76257387957253,14.894518881593404,12.0,True,100.7217192297394,121.63846561089436,23.70385823049624,31.138098243228917,True,touchdown,85.33542582057756,339.7952583762755,-2.371111411609508,0.0859632922179848,0.7047371512381106,31.27836176501391,1722.1751534948162,False,True,False,False,24.15979073240785,4.415,0.678,False,31.0,70.5,544.7,True,25.1673944174666,510.58674774622114,31.25289365301865,49.19403530276821,701.7972195648719,0.2708750621420939,16649.308701554346,0.9999407177265588,-1.0,refine,-0.6023012893196816,1000.1887082679602,151.47364990266243,487662.0,-6.541249978383612,11032.130930029123,True,0.3900407367926105,1.0,-7.395668213076574,175.71864751182093,702327.2039823909,13.361531395994664,-170.18422090233844,54.17563792502016,True,7.128058097244854,24901.054933718187,0.0,9.8,387.4,2.352,stable_1,0.0,3780.0,13.387215224860867,-170.17472814412022,3.03832882229146,,,
True,,35454.963473002,3.963627940971846,696.5688469718154,185.0000000000512,185.0000000000512,3143.285046914879,True,,17,1421.305873632431,5980.151355741557,110.50655583052804,8.032965483179671,3.0,1.0,15.99807094579489,876.2955504144794,356.2154092702341,7.810430404491979,42.75764509728256,14.919035215091569,12.0,True,100.75398116144956,121.59989016750222,23.570170836830883,31.026446163524124,True,touchdown,81.44453967129608,323.5994575779276,-2.371111411609508,0.0618580122019484,0.1243570196835404,22.76825814507539,1750.3240545662884,False,True,False,False,15.70873163975657,2.664,0.552,False,31.0,70.5,544.7,True,22.923330141711748,499.66158076146894,30.931218584855287,43.404717605239846,689.3879741259113,0.0842659440714662,16669.86171315709,0.9999619739706268,-1.0,seed_chain,,1031.5418464240186,155.87539052441224,487662.0,-6.506463180423549,11031.565366827495,True,7.255650415540416,1.0,-11.643027576640922,-175.47459175232518,702922.647236239,13.31460953971852,-173.46502784453222,312.468722907233,True,6.981287236003714,24609.143179366103,0.0,9.8,387.4,3.206,stable_2,420.0,4200.0,13.290042556019046,-173.46095807595964,2.770095199536093,,,
True,,35472.70844609705,3.973540446033504,691.6204804800421,184.9999308451628,185.00006915293355,3143.3253209922423,True,,18,490.6698431968689,6002.604584095863,104.84938803050784,9.423883748940948,3.0,1.0,9.964638339361503,883.3186178923795,359.5155560798966,,40.0,13.96763371855968,,True,110.10981342774164,120.24750317823305,23.57550984347162,31.010850061956244,True,touchdown,86.04668786183899,342.7634922997454,-2.371111411609508,0.007537540129748,-0.8199421174259547,14.159458757026622,6419.109411353477,False,True,False,False,3.092292221962847,3.609,0.619,False,31.0,70.5,544.7,True,25.099236428425648,511.3484715199697,30.31662847561688,52.72741870206895,702.6605361963507,0.423320729226801,16628.241370356176,0.9999997258771351,-1.0,refine,-1.538489971476762,1000.898620616832,152.00467067739297,487692.0,-6.344230976241458,11032.181564047176,True,1.2689156160762962,1.0,-7.082817399724313,175.92381346226887,702332.1615374296,13.669264408395158,-169.96710465540986,94.2494412634418,True,5.773034045010757,21512.767145250516,0.0,9.8,387.4,3.164,stable_2,420.0,4200.0,13.703345470849284,-169.95179197455255,4.139634003124291,,,
True,,35366.4583560434,3.977858108960041,694.3926664987853,185.0000000010496,185.0000000010496,3142.3367215046346,True,,19,768.3977403640747,7351.78572785029,112.9941639602764,2.836129955405965,3.0,2.0,2.8973169276017656,877.227219315314,355.52030286043066,6.798652966745788,42.78901815320525,14.880910418592984,12.0,True,100.7165281980906,121.65325127712453,23.760946367164564,31.18534543252125,True,touchdown,91.82393110800864,366.9606769345319,-2.371111411609508,0.0711658352822844,0.3161254568191125,25.82029478565214,4491.155889428448,False,True,False,False,19.96249549569361,2.93,0.572,False,31.0,70.5,544.7,True,23.800583096689778,509.9298099198877,31.312785251972628,53.610959239838586,701.0524681115322,0.4191747449305061,16707.674096527902,0.9999274499386944,-1.0,refine,-0.8540395019789382,1001.7727150384288,151.72021419374462,487662.0,-6.37100709653256,11032.05051233712,True,4.494777037413593,3.0,-7.123232498608498,175.89317531661806,702327.5229823241,13.64120086431094,-170.0165991192581,88.24134963986721,True,6.174659853470761,23228.08034080465,0.0,9.8,387.4,1.027,stable_1,0.0,3780.0,13.65346507712048,-170.01438416108385,1.3861124478999851,,,
