launch_success,launch_failure_reason,launch_max_q_pa,launch_max_g,launch_t_insertion_s,launch_parking_perigee_km,launch_parking_apogee_km,tli_dv_ms,full_success,mission_failure,trial,trial_time_s,closest_approach_km,periapsis_alt_km,mcc_dv_ms,mcc_n_burns,tlmcc_n_exec,tlmcc_ca_miss_km,loi_dv_ms,loi_burn_time_s,loi_tilt_deg,loi2_circ_dv_ms,loi2_burn_time_s,loi2_tilt_deg,loi_flown,lunar_orbit_periselene_km,lunar_orbit_aposelene_km,doi_dv_ms,doi_burn_time_s,descent_success,descent_reason,fuel_margin_s,prop_remaining_kg,touchdown_v_radial_ms,touchdown_v_horiz_ms,land_lat_deg,land_lon_deg,land_downrange_err_m,agc_1202_alarm,agc_1202_recovered,lr_dropout,hard_landing,lowlevel_light_early_s,surf_feedwater_margin_lb,surf_o2_margin_lb,surf_eva_aborted,lm_stay_o2_margin_lb,lm_stay_water_margin_lb,lm_stay_batt_margin_ah,ascent_success,ascent_alt_km,aps_prop_remaining_kg,rendezvous_coelliptic_dv_ms,rendezvous_dv_required_ms,rendezvous_dv_available_ms,rendezvous_plane_angle_deg,csm_mass_at_tei_kg,tei_alignment_cos,lunar_orbit_handedness,tei_source,tei_ei_err_min,tei_dv_ms,tei_burn_time_s,tei_ignition_t_s,fpa_at_entry_deg,entry_speed_ms,reached_entry,mcc_total_dv_ms,temcc_n_exec,ei_lat,ei_lon,ei_t_s,recovery_zone_lat,recovery_zone_lon,recovery_zone_displacement_km,entry_success,max_g,max_q_pa,parachute_mains_lost,splash_velocity_ms,chute_descent_s,chute_wind_drift_km,cm_flotation,cm_uprighting_s,recovery_duration_s,splash_lat,splash_lon,splash_miss_km,sm_failure_get_h,cm_uprighting_failed,spe_significant,psurv_Armstrong,survived_Armstrong,dcause_Armstrong,psurv_Aldrin,survived_Aldrin,dcause_Aldrin,psurv_Collins,survived_Collins,dcause_Collins,n_astronauts_survived,crew_survived,crew_survival_prob,crew_outcome,mission_success
True,,35356.59989845208,3.9702566969667936,697.719332535723,185.00000000000463,185.00000000000463,3142.50776016546,True,,10,548.5188910961151,6986.961984678841,112.55819966063812,0.7445753737194967,3.0,1.0,3.10069690431568,877.268670527393,358.43995909102193,6.877196612774455,42.79369143896034,15.00536145405904,12.0,True,100.70729554802598,121.663946104259,23.79863439332251,31.213589504510853,True,touchdown,74.28415213930472,293.9770884014424,-2.371111411609508,0.0633032819794873,0.4787524550774829,23.33525053124918,2905.967690546802,False,True,False,False,24.78772121539128,3.251,0.596,False,31.0,70.5,544.7,True,24.63105942233396,510.0931073195648,31.505347325966568,44.60211682511105,701.237610645706,0.105600087255131,16735.318271555432,0.9999425703938244,-1.0,refine,-4.0480138396106975,1014.1497913874792,154.70765121309074,487572.0,-6.399207669217658,11032.4327573982,True,1.9467534995979296,1.0,-10.136117899153213,-177.27858599986723,701987.7982056986,13.564609243302703,-169.1459532348185,78.4462638372986,True,6.475208535247928,23249.065786532297,0.0,9.8,387.4,4.259,stable_1,0.0,3780.0,13.58216603981026,-169.18707953080735,4.860537153075873,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35523.508376595506,3.980742574461373,692.5702624543727,184.9999999690633,184.9999999690633,3141.9955070927563,True,,11,508.9954354763031,7748.037424356933,105.54317145815097,6.329529884430086,3.0,1.0,32.16100071211212,884.5162580985983,358.66511790397067,,40.0,13.91959371022231,,True,110.6211918492585,120.08600649764598,23.56933940952385,31.005134780360837,True,touchdown,61.48136149672823,241.59462821651087,-2.371111411609508,0.0073537218014848,-0.4394627399701764,12.809765915172893,2934.813094278471,False,True,False,False,27.83665001251908,3.435,0.609,False,31.0,70.5,544.7,True,25.882439594257857,514.777846683503,30.299661764713846,40.91705290707706,706.5442711409506,0.0210678319088696,16678.396236878136,0.9999290229894828,-1.0,refine,-1.1346734752277068,1015.8310265378142,153.6920990798568,487632.0,-6.483846127562177,11032.405606679642,True,0.8608881591824928,1.0,-10.466210724266007,-177.40688671281757,702123.0748494802,13.411612112646935,-169.81861289437074,4.620040230045603,True,6.782252803760518,24242.938861036208,0.0,9.8,387.4,0.875,stable_1,0.0,3780.0,13.415505403987671,-169.8215567516489,0.5380043061850565,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35519.57647230774,4.011996535423632,696.1567139675975,185.0,185.0,3142.303054367063,False,surface_lm_electrical_failure,12,89.45256280899048,7211.446739393082,117.8171707310828,3.65390720539309,1.0,1.0,20.90113259019492,878.7479381199067,357.4017275762237,6.142589224265811,42.76831764224129,14.930710580848643,12.0,True,100.73943765028356,121.6162522687763,23.837524860565424,31.24587023030785,True,touchdown,28.01041094676254,108.0760136232999,-2.371111411609508,0.0692387421038668,0.4888262667059648,24.982583419594658,6575.704515314868,False,True,False,False,19.6587940588749,4.515,0.685,False,31.0,70.5,544.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,surface_lm_electrical_failure,0.0,False,surface_lm_electrical_failure,0.9958534899792675,True,,1,False,0.0,ascent_stage_cannot_arm+CMP_solo_return,False
True,,35274.450933376305,4.039964403893326,696.8983729289101,184.9999999999851,184.9999999999851,3142.7598739559157,True,,13,438.0415964126587,6560.37892303692,111.7609193343795,2.085416841248769,3.0,1.0,35.00864073327995,876.7179020276355,357.0327126342423,6.814147963500968,42.794610522318976,14.95494026448151,12.0,True,100.7068031303666,121.66872622100824,23.787366423052976,31.20309154728553,True,touchdown,68.9535635941446,272.07691325455045,-2.371111411609508,0.0523408337367822,0.5434203347097292,21.966558871581515,1520.1834457188234,False,True,False,False,12.64561707718169,3.728,0.63,False,31.0,70.5,544.7,True,25.09442460211856,510.2578345892193,31.4769483261789,47.715716960930784,701.4243629444829,0.2127977702957733,16716.014772609615,0.9999999827182616,-1.0,refine,-0.5436128246597945,1014.2910087325826,154.08798217315345,487572.0,-6.587310356627866,11032.317810076476,True,0.7296318907512971,2.0,-10.660699358742724,-177.4571761524392,702123.1327467138,13.225499518824098,-169.896310621222,17.96897801594152,True,7.484026315396963,27265.955698947677,0.0,9.8,387.4,2.2,stable_1,0.0,3780.0,13.25267059145389,-169.89806125530373,3.0306129164295323,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35393.127460906624,3.971777242193844,693.800163062845,184.9999999800744,184.9999999800744,3142.417276630013,True,,14,496.58368372917175,7078.875521599145,124.36071420931232,1.3441111236553942,3.0,1.0,17.022547650508372,880.7354379484714,357.8731479606012,5.288861844933088,42.77243667628093,14.908438837424791,12.0,True,100.73062644596163,121.62772105507786,23.84789223444964,31.254004435542942,True,touchdown,91.72060510460057,366.5265348122411,-2.371111411609508,0.0749884619537684,0.7098920844769229,26.735834618474613,1742.915381944143,False,True,False,False,18.07822324590777,4.814,0.708,False,31.0,70.5,544.7,True,24.247399110205937,503.5182187320775,31.63239612746429,53.829462804352126,693.7742672504347,0.4158325167032355,16700.784119403652,0.9999934461080482,-1.0,refine_chain,,1011.366772361344,153.2961468086223,487572.0,-6.45158039044686,11032.23383299688,True,5.904477914165461,2.0,-10.5188257043984,-177.4183374243399,702230.6495642785,13.479199526631875,-170.22484362674967,42.61356968858067,True,6.374505956502581,22165.38625010173,0.0,9.8,387.4,2.432,stable_1,0.0,3780.0,13.481900260929178,-170.2065315448251,2.004997955807271,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35466.73444109784,4.03960539641757,698.7652673060693,184.99993084084707,185.0000691486178,3143.3867287270486,True,,15,461.8449876308441,5891.226987541623,119.6777697475024,9.037933619825182,3.0,1.0,12.037064826497806,878.5427458306671,358.37373433787707,5.823307286757294,42.76967072772084,14.979623930789266,12.0,True,100.7375679284276,121.61817918437556,23.85473359429381,31.25961998070356,True,touchdown,90.24813576668002,360.3451560502989,-2.371111411609508,0.0692334723779913,0.5353132606322567,25.220723086006835,2519.488635273661,True,True,False,False,20.84946319681756,3.963,0.646,False,31.0,70.5,544.7,True,23.26535075923754,506.0856633361368,31.643266983484864,57.234509252400365,696.690820610242,0.5312582729986811,16678.121401819404,0.9999903524173838,-1.0,refine,-0.5924701854586601,1012.5264367807844,154.17557504094603,487572.0,-6.43229947834194,11032.355678145175,True,0.5684727584043415,1.0,-10.362947730311156,-177.3922610669653,702123.349145303,13.510709109642397,-169.79033475857415,15.811297880773823,True,6.354767336347151,23239.11781285361,0.0,9.8,387.4,0.198,stable_1,0.0,3780.0,13.514321850516945,-169.7806286999326,1.1249115129167502,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35472.20274387119,3.973286541817608,691.2337904077386,184.9999999755174,184.9999999755174,3142.8105182280988,True,,16,875.3023552894592,6471.137065172712,101.31024050189764,3.162435931117015,3.0,1.0,35.28982224781762,883.492845028525,358.8294608020177,,45.0,15.659181117410878,,True,97.50538904904808,105.5508807198659,20.305485334714977,28.284746780452927,True,touchdown,81.9076626838075,325.523524424732,-2.371111411609508,0.0389006563182428,-3.690650135777775,-42.73025870978019,1722.1751534948162,False,True,False,False,24.15979073240785,3.151,0.587,False,31.0,70.5,544.7,True,25.167243467713707,510.58746510554784,29.020858729253632,46.941793865012265,701.7980327150422,0.2701857869264364,16607.12070584989,0.9999476027384234,-1.0,refine,0.0259079415370554,1012.7309483235068,152.68946140771885,485262.0,-6.403989072830997,11030.52904246284,True,1.1087259619096994,2.0,-10.31806907032681,-177.36220139767852,702083.0845843367,13.592309392631618,-169.8779849217025,24.012450602349443,True,6.38548165631681,22306.94914841583,0.0,9.8,387.4,2.032,stable_2,420.0,4200.0,13.604946329956476,-169.84464390183618,3.872037334785177,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35454.963473002,3.963627940971846,696.5688469718154,185.0000000000512,185.0000000000512,3143.348367189332,True,,17,583.6108543872833,5839.567973328758,105.96056685084385,8.269007356808372,3.0,1.0,33.202085578145606,883.4363592645391,358.69390937728707,,40.0,13.92963619029681,,True,110.11116464703343,120.145895212278,23.56251480098007,30.99837773920181,True,touchdown,80.0152295191094,317.6675734672586,-2.371111411609508,0.0140674148650107,-0.2387049229499392,11.3035495589744,1750.3240545662884,False,True,False,False,15.70873163975657,3.549,0.615,False,31.0,70.5,544.7,True,22.922971108822384,499.6627626190243,30.53932783822688,43.01456534177046,689.3893192617847,0.0843251529263649,16621.521136189112,0.9999164708217948,-1.0,refine_chain,,1013.85452252102,153.17381578562393,487572.0,-6.632079810118504,11032.313536807298,True,6.611833094443784,1.0,-10.73243323987666,-177.4436144474188,702111.0704766221,13.133516666312197,-169.8184476428964,27.47811134539656,True,7.673907319073441,27050.639456050496,0.0,9.8,387.4,3.307,stable_1,0.0,3780.0,13.11490990892061,-169.7875360460207,3.939630598879653,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35472.70844609705,3.973540446033504,691.6204804800421,184.9999308451628,185.00006915293355,3143.38873796734,True,,18,630.5501470565796,5867.627956583988,96.21069689633536,9.658293477836242,3.0,1.0,35.027960395053945,882.6530144349349,359.25427107116616,,45.0,15.703072745569145,,True,97.5528117722962,100.37019936861866,20.540632724538018,28.484514101563043,True,touchdown,82.92991316905176,329.7740295936141,-2.371111411609508,0.0436078501362297,-3.946240650824174,-53.49979676059194,6419.109411353477,False,True,False,False,3.092292221962847,5.225,0.737,False,31.0,70.5,544.7,True,25.098747116239743,511.3508242842586,28.258379712897977,50.66140403916248,702.6632023757061,0.4230557244170344,16580.114116471614,0.9999341804739746,-1.0,refine,-0.481965494142302,1010.3472998641972,152.7738872516057,484842.0,-6.453589524310572,11030.23000792287,True,5.481409357581474,1.0,-10.41753867542062,-177.4298763893425,702083.6420667017,13.515932533566398,-170.02123036482527,24.421384012678928,True,6.443887660133033,24012.65152115291,0.0,9.8,387.4,2.933,stable_1,0.0,3780.0,13.504766685259783,-169.99496125320215,3.103158191978743,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35366.4583560434,3.977858108960041,694.3926664987853,185.0000000010496,185.0000000010496,3142.399784830074,True,,19,610.4273250102997,7188.821528758618,112.46244824375329,2.2321066518080803,3.0,1.0,7.325599397238097,877.3197618505487,355.62257766642017,6.882216364555077,42.79406066758805,14.885128274398228,12.0,True,100.70960514178311,121.66188234383218,23.80231785164716,31.21641154651592,True,touchdown,92.34237106314312,369.13975124943073,-2.371111411609508,0.0569409842244966,0.356704797229136,22.923243493384938,4491.155889428448,False,True,False,False,19.96249549569361,4.086,0.654,False,31.0,70.5,544.7,True,23.80041532569681,509.9305165494752,31.479157036368637,53.77507654385038,701.0532692948127,0.4190978628385587,16713.097647500672,0.9999737601223828,-1.0,refine,-0.8798161463850799,1015.0357514375002,153.46552269662635,487572.0,-6.49942577552284,11032.371439498243,True,1.0388188323190213,1.0,-10.500099207832855,-177.37606900664676,702113.8079155629,13.382364359642066,-169.80272872910416,4.593171741763115,True,6.995922702371322,26317.539499345592,0.0,9.8,387.4,2.71,stable_1,0.0,3780.0,13.390870510164648,-169.76493744598284,4.200718171122472,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
